9.409021853341653641e-02,0.000000000000000000e+00,-6.519795938093672291e-03,0.000000000000000000e+00,9.409021853341653641e-02,4.011621894097820024e-03,-6.519795938093672291e-03,4.011621894097820024e-03,8.118195629331668162e-01
1.392262715037712213e-02,8.215608156534850992e-02,-1.474457938052559924e-01,-8.493411682688603581e-02,-1.392262715037712213e-02,-1.131256503579836786e-01,1.605382686077684862e-01,-2.220383201500704395e-01,8.099665118834047384e-01
8.464093897510666098e-02,0.000000000000000000e+00,3.710384090955434755e-02,0.000000000000000000e+00,8.464093897510666098e-02,-1.387697240335991622e-01,3.710384090955434755e-02,-1.387697240335991622e-01,8.307181220497864560e-01
-3.293377282440335119e-04,2.298600008752142015e-02,4.515416837073761569e-02,-4.420080919160045835e-02,6.847533723621325452e-02,1.618726952515757989e-01,1.033744438803472360e-01,1.920518864836642248e-01,7.784712963701539978e-01
1.062834130929674742e-01,0.000000000000000000e+00,5.084445930224465449e-02,0.000000000000000000e+00,1.062834130929674742e-01,1.210422750277132947e-01,5.084445930224465449e-02,1.210422750277132947e-01,7.874331738140654124e-01
-4.481425292922262132e-02,6.028055428986417441e-02,-1.024448340521480136e-02,-6.028055428986417441e-02,-8.949982514559329250e-02,-9.057733908473848683e-02,1.474592999556223194e-01,5.929743411395758945e-03,7.827090743676204943e-01
1.911658853193094199e-01,0.000000000000000000e+00,1.586661813064825510e-01,0.000000000000000000e+00,1.911658853193094199e-01,-9.762709336698874307e-02,1.586661813064825510e-01,-9.762709336698874307e-02,6.176682293613809938e-01
6.812653968645729363e-02,0.000000000000000000e+00,-3.973055449003830286e-03,0.000000000000000000e+00,6.812653968645729363e-02,2.444615809609017656e-03,-3.973055449003830286e-03,2.444615809609017656e-03,8.637469206270862454e-01
3.724957760700034850e-04,-6.440981943793169795e-02,2.023038360338990510e-02,5.847291321401566072e-02,-3.724957760700034850e-04,4.882059548957588119e-02,3.298740276214308376e-02,-6.587375094751104880e-03,8.595362428729218518e-01
3.767825029473665949e-03,7.843970822272573751e-02,-6.121746705218899728e-03,-2.048277917130127482e-02,-3.767825029473665949e-03,-6.321803988153296139e-02,8.815313629677123952e-02,1.630579267403980091e-03,8.776464747385466225e-01
1.201762454837900299e-02,6.465673451284570383e-02,-2.568939476976327130e-02,4.329549376466478028e-03,-1.836183453405963728e-06,-6.121606258921067495e-02,-2.312610396185731387e-01,1.593306793185692710e-02,7.231603959975129170e-01
3.536415678414244271e-03,1.247499349256256558e-02,-4.411825033507755026e-03,-1.684357759964524859e-02,-3.448097664747237084e-02,9.749281178494798028e-02,8.827415161908394592e-02,-1.029848572119193145e-01,6.814953897984732389e-01
-3.897352591389349752e-02,-4.942043531640836346e-02,1.307893812090587526e-01,4.957023851176608348e-02,1.087016564091788061e-02,-2.194119497473340230e-02,-1.603659343934864534e-01,-1.578322163668984812e-01,8.264208446313565659e-01
-3.506751284515519009e-03,8.574459952682323208e-03,3.864062726528372932e-02,-1.196326191857508339e-03,1.890881809785690832e-03,-8.342236360653704219e-02,-8.462116100491781645e-02,-3.153147679333567766e-02,7.118841672237546936e-01
1.603941816867302667e-02,2.670476325377032015e-02,-1.022967302177878179e-02,-5.799323988332077962e-02,1.251041446700630957e-02,-1.436829742029541168e-01,1.098329955457997831e-01,-1.052506795901897163e-01,7.614924025016087672e-01
-7.527312542562770298e-03,-4.982880269424994762e-02,5.476372540298971026e-02,-2.932223126426427434e-02,2.990024994850960446e-02,3.264364132987931932e-01,-1.401433440319871382e-03,4.021294847565103775e-02,8.065294802216256276e-01
-9.180579421861975384e-03,1.135864732434293950e-01,-7.067541545145253346e-02,-1.125446602004025326e-01,9.180579421861975384e-03,6.780176333952681045e-02,-7.471295000318392554e-02,-9.172121148859194162e-02,7.176306198502145905e-01
0.000000000000000000e+00,-1.179041811178381111e-01,-2.845668936020268602e-01,3.980949114834313185e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.493798672876572864e-01,8.187207898803297024e-01
-2.749263491745209710e-03,-9.620072827691407424e-02,4.636154091571691865e-02,8.143636035477737345e-02,2.749263491745209710e-03,-9.524191010676785404e-03,-4.676444367224908555e-03,-2.103514358468249607e-02,7.857694790078596503e-01
7.210367658719624151e-02,0.000000000000000000e+00,-2.034672331042251814e-01,0.000000000000000000e+00,7.210367658719624151e-02,1.409232577195214664e-01,-2.034672331042251814e-01,1.409232577195214664e-01,8.557926468256076280e-01
-5.457831880972190131e-02,8.401933924163690337e-03,3.027228324369226481e-02,8.023859304979055751e-02,-1.780889454211506684e-02,6.839722187047074520e-02,-3.448661893155134661e-02,-5.314854211247682647e-02,7.823379217806325503e-01
-9.104490963550612367e-03,4.787628009890671638e-02,-1.246526933436290785e-01,-7.982279577201770171e-02,9.104490963550612367e-03,-3.677966300699799657e-02,6.242264385932595055e-02,-1.883066195612286275e-01,8.449954875229502838e-01
1.353769686347719714e-01,0.000000000000000000e+00,-9.049974353562918739e-02,0.000000000000000000e+00,1.353769686347719714e-01,5.568437356398664440e-02,-9.049974353562918739e-02,5.568437356398664440e-02,7.292460627304570009e-01
2.470482221405727492e-03,-1.107802927860510045e-02,-5.211648059632420504e-02,2.858910342780000662e-03,-8.426505735131262220e-03,8.172884151901331495e-02,-7.391614420085694526e-02,-7.009848530645965137e-02,6.693780628366812202e-01
1.071989154437887476e-01,0.000000000000000000e+00,2.409429550418162591e-01,0.000000000000000000e+00,1.071989154437887476e-01,-8.925639022812906220e-02,2.409429550418162591e-01,-8.925639022812906220e-02,7.856021691124224215e-01
1.209210416281303602e-01,0.000000000000000000e+00,-4.621840140336112152e-02,0.000000000000000000e+00,1.209210416281303602e-01,4.513618965310513959e-02,-4.621840140336112152e-02,4.513618965310513959e-02,7.581579167437388911e-01
6.229880243698869384e-03,-6.824027509732402685e-02,-1.764826183786546987e-01,8.564189784418693718e-02,-6.229880243698869384e-03,5.687968871741136412e-02,4.577035293483805445e-02,1.233694813055223188e-01,8.180574553853714459e-01
1.384324475603748439e-01,0.000000000000000000e+00,1.329164339665490358e-01,0.000000000000000000e+00,1.384324475603748439e-01,-1.562461203267025665e-02,1.329164339665490358e-01,-1.562461203267025665e-02,7.231351048792508118e-01
1.094111425538052407e-01,0.000000000000000000e+00,-1.062551771127297623e-01,0.000000000000000000e+00,1.094111425538052407e-01,4.417483931535391012e-02,-1.062551771127297623e-01,4.417483931535391012e-02,7.811777148923897407e-01
0.000000000000000000e+00,6.958906582301149779e-02,0.000000000000000000e+00,-1.807057220731467795e-01,0.000000000000000000e+00,-5.366925255484161772e-02,-8.057011463278602320e-03,0.000000000000000000e+00,6.868285320114929648e-01
1.086450590070760086e-01,0.000000000000000000e+00,4.692711492780506782e-02,0.000000000000000000e+00,1.086450590070760086e-01,-6.099233773760717736e-02,4.692711492780506782e-02,-6.099233773760717736e-02,7.827098819858484546e-01
9.335504140992617605e-02,0.000000000000000000e+00,-1.735235068633402267e-01,0.000000000000000000e+00,9.335504140992617605e-02,1.067687863060866604e-01,-1.735235068633402267e-01,1.067687863060866604e-01,8.132899171801468707e-01
6.563288657207375087e-02,0.000000000000000000e+00,4.139046177824989847e-02,0.000000000000000000e+00,6.563288657207375087e-02,-2.546749687460262562e-02,4.139046177824989847e-02,-2.546749687460262562e-02,8.687342268558529979e-01
9.325818686130826762e-02,0.000000000000000000e+00,9.003181313881662706e-02,0.000000000000000000e+00,9.325818686130826762e-02,-6.651859365790772916e-02,9.003181313881662706e-02,-6.651859365790772916e-02,8.134836262773839088e-01
1.637958299770541498e-02,-7.208364998991283190e-02,2.413297014851406228e-02,9.541369262383624095e-02,-1.637958299770541498e-02,1.113640300536527551e-02,-1.356013428858747136e-02,-7.798677392297326955e-03,7.921399879399854127e-01
1.521649574624016621e-01,0.000000000000000000e+00,-1.393621458284397541e-01,0.000000000000000000e+00,1.521649574624016621e-01,7.330736381838941218e-02,-1.393621458284397541e-01,7.330736381838941218e-02,6.956700850751968979e-01
-2.479683460570085863e-03,-4.483588394916282471e-02,-2.335556769081512454e-02,6.796235884402816729e-02,2.479683460570085863e-03,-1.455338710648823586e-02,2.444977006305812731e-03,1.782279320013957155e-02,8.678055336865404534e-01
-1.126727812303740875e-02,-1.170732135412620376e-02,-1.306926373019767253e-02,7.872901263965045859e-03,1.076289945047405328e-02,1.283994203018188132e-02,-9.679091289120972386e-02,-1.136388022924288421e-01,7.062470450687750034e-01
4.285799691492283431e-03,-1.017400502227341491e-01,9.948907797481502599e-03,6.886770684270369924e-02,-4.285799691492283431e-03,-8.261398525000679394e-02,-6.668773726340429531e-02,4.459859238701718159e-03,7.888685091412979133e-01
2.421914303283964620e-02,-4.512762617829593065e-03,3.017514704312754259e-02,2.840453736091175588e-02,-1.542458460898772643e-02,1.618093778571436450e-02,1.762683630464830231e-01,-9.262493019332358746e-02,7.317506304575182030e-01
-1.999003921931830074e-02,-4.315902848041717338e-02,-3.984602433425411816e-02,5.632670726736129646e-02,1.999003921931830074e-02,-6.438067454018062130e-02,-3.108573733977497075e-02,3.857881033520760283e-02,8.825152696621949566e-01
-3.532703020718061526e-02,6.436210871083535012e-02,-1.482566808550542757e-02,-6.436210871083535012e-02,-8.069583086091813851e-02,-1.095058500746924485e-01,1.781639713061111130e-01,8.786722925540540324e-03,7.935474760222415158e-01
1.604436499885172340e-01,0.000000000000000000e+00,1.594462043789839911e-01,0.000000000000000000e+00,1.604436499885172340e-01,-4.513000155897992083e-02,1.594462043789839911e-01,-4.513000155897992083e-02,6.791127000229655319e-01
1.666816769945037857e-01,0.000000000000000000e+00,-8.596459418287898113e-02,0.000000000000000000e+00,1.666816769945037857e-01,9.896144580731407181e-02,-8.596459418287898113e-02,9.896144580731407181e-02,6.666366460109915959e-01
1.799818031180875494e-02,-5.082255603176341618e-02,7.618599081082874126e-03,8.820887426492335370e-02,-1.799818031180875494e-02,-9.393022421139782252e-02,-7.694083581310078024e-02,7.481200111380971636e-03,8.251611484036665001e-01
4.968882206827843900e-03,-5.396215077341318112e-02,4.470552619348204526e-02,6.251286122404135781e-02,-4.241544868094476381e-03,9.163428355763283961e-02,1.063557431403345938e-01,-4.760680839415328686e-02,7.871434668976091675e-01
-1.184285526336460170e-01,-2.860887843616581432e-03,-2.186485101724884861e-01,2.860887843616581432e-03,-8.254035248943025760e-03,-1.324532664109934199e-01,2.145722470756516453e-01,1.349403145924102654e-01,7.875216004816536497e-01
-3.104448029510457549e-02,-2.584575116199556294e-02,-1.579979413577155267e-01,7.867046757732767959e-03,-1.032003065436968431e-03,-1.463590835670741386e-01,5.077622737469917463e-02,1.064075768254026666e-01,8.788028146538822138e-01
1.940890637201652669e-01,0.000000000000000000e+00,8.429297638395319425e-02,0.000000000000000000e+00,1.940890637201652669e-01,-5.186535787183123303e-02,8.429297638395319425e-02,-5.186535787183123303e-02,6.118218725596695773e-01
-2.998719651260967067e-02,1.103082123045113876e-02,5.494530263351718458e-02,-3.424113266037882852e-02,-4.466167310448484681e-03,1.024511454252899356e-01,-9.162655389550754259e-02,-8.954419488970392915e-02,7.209925210407650553e-01
-6.778731709499610791e-02,-4.152783441207830162e-02,1.412869594530790918e-01,4.152783441207830162e-02,4.375757489629489294e-02,8.520128094151163678e-02,-1.372635931988464564e-01,-8.702809838427436051e-02,7.213590226450087295e-01
1.163081302673659445e-01,0.000000000000000000e+00,2.438888999863942642e-01,0.000000000000000000e+00,1.163081302673659445e-01,-1.536785011392115263e-01,2.438888999863942642e-01,-1.536785011392115263e-01,7.673837394652691657e-01
-3.272028069340882778e-02,-1.086276750037389049e-01,-6.478955757832792484e-02,8.195115750290177248e-02,3.272028069340882778e-02,-4.705061281331234663e-02,-2.221659885875466867e-02,5.684477924126753179e-02,7.584964535349902892e-01
7.000061279055710094e-03,-4.363497703718841741e-02,5.284500188745775567e-02,4.982371704427861897e-02,-2.548402445233621631e-03,4.079712464313831749e-02,1.027648731897873174e-01,-5.628428067369799920e-02,8.652543784646428149e-01
1.084869745948107908e-02,1.420939587965967983e-02,4.683333235803028433e-02,2.469923602822531733e-02,4.880742279781995208e-02,1.400766708232377422e-02,2.087408488971693662e-03,-6.092636672837653533e-02,7.837855574047835061e-01
1.316155126450924973e-01,0.000000000000000000e+00,1.096127445343177270e-01,0.000000000000000000e+00,1.316155126450924973e-01,-1.235471706666957728e-02,1.096127445343177270e-01,-1.235471706666957728e-02,7.367689747098150610e-01
2.523891534210502899e-02,0.000000000000000000e+00,-1.530491064833625070e-01,0.000000000000000000e+00,2.523891534210502899e-02,1.250965045438218737e-01,-1.530491064833625070e-01,1.250965045438218737e-01,9.495221693157891441e-01
3.904738941926580442e-02,0.000000000000000000e+00,-1.528703558713710720e-02,0.000000000000000000e+00,3.904738941926580442e-02,-1.307421334959347481e-01,-1.528703558713710720e-02,-1.307421334959347481e-01,9.219052211614678916e-01
-2.039191337827436085e-02,5.607033129634166058e-02,9.460493915866832748e-02,1.381244727664253727e-02,-2.955539468935323294e-02,-3.022651411722282813e-02,-2.447844786918014215e-01,5.321195633821866611e-02,7.637344145093294401e-01
-2.679732975839633265e-03,-1.221418463403462079e-01,2.508798667401175228e-02,1.212428205929831776e-01,2.679732975839633265e-03,-4.305574834885447788e-02,-4.022493980111480766e-02,-2.367777485594673229e-02,6.827278792179214406e-01
0.000000000000000000e+00,-1.111658267950550311e-01,8.802353660208304953e-02,1.261147849105885843e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.513365267381706181e-02,6.867522356432135267e-01
-4.790792098343035071e-02,-2.246680410963533200e-02,-2.319860256834700152e-01,2.246680410963533200e-02,4.630384616144588711e-02,-2.069494954167601375e-02,3.333867560110109068e-02,1.427435919280682364e-01,9.291403585351597494e-01
-2.092239335993685643e-03,-4.538143038085393211e-02,-8.943787393516137996e-02,2.623196434379494735e-02,2.092239335993685643e-03,-9.223820357811385318e-02,-6.131739340581988246e-02,6.114188043052583288e-02,9.169505756230045268e-01
7.662758683192204615e-03,3.842739895435632463e-02,7.234493840949465793e-02,-9.632541247940601403e-02,-7.662758683192204615e-03,4.843187658779048166e-02,-7.319373546740495784e-02,9.161544531984582018e-02,8.285694861530553679e-01
-1.787529230899961852e-03,5.277258244185102642e-02,-1.334014924065875796e-01,-3.163880223579546014e-02,-5.862300998936897239e-02,8.411310904254691578e-02,1.117373637441104878e-01,-1.827536880677395337e-01,7.672199278092751706e-01
6.146336561134969900e-02,0.000000000000000000e+00,2.926857711178304511e-02,0.000000000000000000e+00,6.146336561134969900e-02,4.855836162215755591e-02,2.926857711178304511e-02,4.855836162215755591e-02,8.770732687773006298e-01
2.305081334581092489e-03,-6.937690535632208555e-02,5.121738374493452206e-02,2.713879446770170803e-02,-2.759535151192016658e-02,-1.950791982750345044e-01,3.737872934348691195e-02,6.798142323086127370e-02,7.425197830947076749e-01
0.000000000000000000e+00,1.540154012163952868e-01,0.000000000000000000e+00,9.020323394058352151e-03,0.000000000000000000e+00,1.865898240478239614e-02,-2.444510933694207452e-02,0.000000000000000000e+00,8.061163554860020231e-01
0.000000000000000000e+00,-2.968200806300044792e-02,-1.098714680382008313e-01,1.768954151767768990e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.814891835042804047e-02,7.256803002393479307e-01
-2.099424730299377195e-04,1.114656268007482298e-01,-3.413549997201460739e-02,-1.083627097550082796e-01,2.099424730299377195e-04,3.868459232404933279e-02,-4.609705593644089494e-02,-3.950651514698806654e-02,7.246837616182751907e-01
-2.022256813658217592e-02,-1.026790171534668755e-01,-7.197063098275374021e-03,1.026790171534668755e-01,-1.979216145831716109e-02,-2.110665601706521871e-02,3.396848388387781886e-02,4.446116073769442768e-03,7.607742864686556361e-01
-7.478449916973613221e-03,1.217504749069010447e-02,2.001502191093936650e-02,-3.171270826768726736e-02,-3.946203367498387488e-02,2.205789770829959424e-03,1.503680915924365813e-01,-1.118135674523837268e-02,8.547991930412622841e-01
3.087586144787412331e-03,7.299369752634471409e-02,6.124446050673331560e-02,-8.248060201011678250e-02,-3.087586144787412331e-03,-9.910776906046318835e-02,1.635055540624421877e-01,9.643703880599255318e-02,8.205530540324492694e-01
1.699041558371387484e-01,0.000000000000000000e+00,2.033828719093809245e-01,0.000000000000000000e+00,1.699041558371387484e-01,-1.251412144771406609e-01,2.033828719093809245e-01,-1.251412144771406609e-01,6.601916883257218371e-01
1.492940818737355929e-02,-6.204747487974869580e-02,-1.025388475342702554e-01,8.772997798856123353e-02,-1.492940818737355929e-02,-3.624066879238035249e-02,-2.231932154993054862e-02,8.067506550491441997e-02,8.206840490763885887e-01
